income,loan_amount,interest_rate,previous_loan_status,debt_to_income_ratio,credit_score,employment_type,co_applicant,institution_ranking,loan_status
1209940,983396,13.009807004033648,1,0.81276426930261,622,2,1,5,0
316421,883731,6.044545181001514,0,2.792896173136423,355,1,1,1,0
725893,1115649,10.768573811327002,1,1.5369331292628527,502,0,1,1,0
1712950,803158,9.639816981668874,1,0.4688741644531364,437,2,1,5,0
272303,165359,6.187090955091115,1,0.6072610290742299,721,2,1,4,0
358211,975431,14.805682270607235,1,2.7230626641839586,356,2,1,3,0
1194653,116707,7.146958874633555,0,0.09769112872105959,861,0,1,3,1
387210,301351,5.6723418009056115,0,0.7782624415691743,370,0,0,5,0
1062557,520670,10.948473795019096,1,0.4900160650205118,893,0,1,4,1
344990,1337087,12.388666771330326,1,3.875726832661816,671,1,1,2,0
1407094,1334294,5.32443446047187,1,0.9482621630111421,899,2,0,5,0
324040,100601,11.587176387270222,0,0.3104585853598321,813,3,1,3,0
868406,1044969,10.322918759514543,0,1.203318493884197,383,3,1,4,0
1771714,1494331,6.032650088750485,0,0.843438049256257,342,2,0,1,0
618034,545479,6.725238769463621,0,0.8826035460832252,432,3,1,4,0
956254,301924,10.679742973160806,0,0.3157361956132994,694,1,1,4,1
1233255,833441,7.963576135132884,1,0.675805895779867,364,1,0,3,0
990756,299430,14.38315728651316,0,0.3022237564042004,589,0,0,3,0
995543,1221364,13.187402294840508,0,1.2268319901802334,675,0,1,2,0
1155614,330466,14.835672065136631,1,0.285965729041012,766,0,1,2,0
740677,500930,7.59670838950414,0,0.6763136967936091,512,0,0,5,0
1895041,1448616,14.69723632797977,0,0.7644246219474935,447,0,1,1,0
1552147,1160868,9.312338697915578,0,0.747911119243216,872,3,0,2,0
1197083,603343,8.475187953137546,1,0.5040110000726766,770,3,0,3,1
1932682,355035,5.503495269693532,0,0.18370068122950386,448,0,0,4,0
1371459,1451256,5.527652578596026,1,1.058184021542022,387,1,1,5,0
1991822,318448,11.920112559466547,1,0.1598777400791838,623,3,0,2,0
962501,1258948,9.579289944340278,0,1.307996563120454,695,1,0,4,0
587952,991763,7.265216260361057,0,1.6868094674395189,703,1,0,4,0
312221,141006,11.139703063252327,0,0.4516224084862966,381,2,1,2,0
1230117,179350,7.528581182501112,0,0.14579913943145245,585,2,1,1,0
999666,738725,10.776317543444225,1,0.7389718165867399,681,0,1,1,0
460669,855878,8.592087469826904,0,1.8579023116380742,569,1,0,5,0
959224,838768,13.23552226611819,1,0.874423492322961,591,3,1,1,0
1039873,256487,13.206961607667793,1,0.2466522354172096,752,2,1,5,1
725134,147852,9.773503981224014,1,0.20389610747806614,323,2,0,3,0
1783818,1237169,8.508191093350156,1,0.6935511358221522,610,1,0,2,0
1589959,777067,8.625597965590945,1,0.48873398622228625,760,2,1,4,1
444761,728841,13.05714525668218,0,1.638725068070267,507,2,1,5,0
1032946,330618,8.281794827976121,1,0.3200728789307476,737,3,0,1,0
1074668,1276408,7.09059373706846,1,1.1877230921549724,837,1,1,5,0
337541,892150,5.846883418753068,0,2.6430863213654043,635,2,0,5,0
1147609,1405349,9.666931208844083,0,1.224588688307603,721,1,0,1,0
264323,95232,9.82132098919842,1,0.3602864676929363,620,2,1,1,0
816210,398688,13.409087104029071,1,0.4884625280258757,796,3,1,2,0
1437715,510385,7.21238696446064,0,0.3549973395283488,886,1,1,4,1
1429024,833301,8.809912736683998,1,0.5831259656940682,462,2,1,2,0
1949523,362813,13.084057388936909,0,0.18610347249045023,840,3,0,2,0
1154480,1307669,13.236236107489734,0,1.1326909084609522,464,2,1,1,0
435659,1076657,8.846110759787681,1,2.471329640842953,865,1,1,1,0
589678,1429904,9.59124023286681,0,2.4248895159731245,594,2,1,4,0
1054016,1111716,8.03285890849283,1,1.0547430020037647,341,1,0,5,0
1353113,1487188,14.32554878419312,1,1.099086329079685,584,1,1,2,0
1064909,588645,6.186437657415803,1,0.5527655414688015,686,2,1,4,1
441983,1210248,14.3374942300147,0,2.7382229633266437,437,3,0,2,0
1815397,380817,11.838664518353433,1,0.20977064520873395,486,0,0,5,0
988260,782303,10.315721526867312,0,0.7915963410438549,730,3,0,2,0
1250493,670399,5.326590607844959,1,0.536107759099811,853,3,0,3,1
482762,914690,9.755961918220084,1,1.8947017370878403,715,2,0,4,0
1805118,456140,9.077481050027323,0,0.25269262175658325,725,3,1,1,0
986275,1167862,6.612188119751226,1,1.1841139641580696,715,3,0,2,0
1616012,143269,11.56409603500657,1,0.08865590107004157,325,0,0,4,0
1758506,308635,14.711509073682858,0,0.17550977932403983,670,3,0,4,0
771650,1172647,10.621888110645251,0,1.5196617637529968,684,0,0,2,0
482272,1319671,12.147532764439458,0,2.7363624676531084,355,2,0,1,0
585925,563317,5.684504525660168,1,0.9614148568502795,552,0,0,1,0
966641,1129227,9.176669958169947,0,1.1681968797102544,405,1,0,2,0
914743,120202,6.163584851644959,0,0.1314052143607549,429,1,0,4,0
789833,1147353,11.127958355365104,1,1.4526526493575225,675,0,1,1,0
1330756,198066,14.384821582141546,0,0.14883720231206923,607,1,1,2,0
1860822,903695,11.617777324716386,1,0.4856429040499306,390,2,1,2,0
603081,240706,5.768030483144216,1,0.39912714875779537,692,1,0,2,0
1119723,674446,8.546662049850829,0,0.6023328984043375,833,0,0,4,0
501953,847232,10.506633794408515,1,1.687871175189709,409,2,0,1,0
578892,874255,9.032077561332521,0,1.5102212502504786,860,1,1,4,0
205287,1424598,13.336440104751723,0,6.939543176138772,884,2,0,3,0
1506241,330852,13.146710047099893,0,0.21965409253897616,639,0,0,1,0
1257088,718179,11.118310201032214,0,0.5713036796151105,864,1,0,4,0
856702,638158,8.734579451327052,1,0.7449007939750345,655,2,1,1,0
1704868,583571,7.553363737632441,1,0.34229688163541105,467,2,1,3,0
1357448,915139,6.058743182131293,0,0.6741613675072636,856,1,0,5,0
293070,1301703,8.54897683486554,0,4.441611219162658,751,2,1,2,0
1852631,1240631,9.131725172077196,1,0.6696589876775245,404,2,0,4,0
822117,854565,11.758229251040735,0,1.0394688347279037,449,0,0,3,0
1144118,575069,11.581598242975735,1,0.5026308475174763,445,0,1,3,0
1678050,164586,5.70108139641257,0,0.09808170197550728,598,0,1,1,0
1211293,339768,8.952593154311579,1,0.2805002588143414,466,0,1,1,0
1290654,581111,6.817788672173619,1,0.450245379474282,347,0,1,2,0
1617008,592777,6.568127053168057,1,0.36658878620266566,538,0,0,1,0
807812,1086059,13.27302149737246,0,1.3444452422098212,306,1,0,4,0
427645,221033,5.419152167162576,0,0.5168609477487168,763,0,1,4,0
1785083,1389838,9.191828759021213,0,0.7785845252013491,752,2,1,4,0
986667,1198993,6.682036557665182,0,1.21519519756919,670,1,0,5,0
1553649,1180392,13.79330215678474,0,0.7597546163901885,848,2,0,4,0
1375885,325709,10.570405132750352,1,0.23672690668188112,786,0,0,1,0
1578164,224023,7.31380636376848,1,0.1419516602837221,510,0,0,1,0
1912503,927611,10.024272871663765,1,0.4850245986542243,464,2,1,4,0
1088266,597936,12.314863597031158,1,0.5494391996074489,424,2,1,3,0
1712584,493945,14.581180089194337,1,0.28842088913594893,636,2,1,3,0
1969377,1140547,7.20446004245419,1,0.5791410176923971,491,3,0,3,0
546699,68658,13.861817721293452,1,0.1255864744585229,513,3,0,2,0
1584418,71253,14.343041141674902,0,0.04497108717522775,873,3,1,5,1
586594,229635,14.164205445320663,1,0.3914717845733165,627,3,1,4,0
972608,207462,11.354143568619097,0,0.21330484635125355,680,1,1,2,0
1909351,1449384,11.298206544347078,1,0.7590977248290126,877,0,0,3,0
1940095,260097,9.032106331838229,1,0.1340640535643873,538,2,1,4,0
1292501,678138,12.52397882303788,0,0.5246711607960072,831,0,0,2,0
1244027,1000162,10.312940183509319,1,0.8039712964429229,381,2,1,1,0
337023,712212,11.774380712282944,0,2.1132444966663995,662,0,1,3,0
1335964,570498,9.284579038487955,1,0.4270309679003326,804,1,1,2,0
732295,1324634,12.314964640431391,0,1.808880300971603,501,3,0,1,0
1506378,707911,13.24471517604549,1,0.46994247127878924,803,0,0,3,1
1683624,908379,6.464362566028161,0,0.539537925332497,336,2,0,5,0
258596,1278807,13.32929715574228,0,4.9451925010441,888,0,0,3,0
1148027,172775,10.402965317903073,1,0.15049733150875372,900,1,0,5,1
551005,1019211,13.446659090902243,1,1.8497309461801617,701,1,0,5,0
1073172,727160,9.313017063410147,0,0.6775801083144174,475,0,1,5,0
1788388,369972,8.79040485383035,1,0.20687457084256883,844,3,0,4,1
722244,1360292,14.150607325172224,0,1.8834244382784766,869,2,1,4,0
1661074,1499031,7.511692675484013,1,0.902446850652048,766,1,0,5,0
879290,318854,13.442123252861432,0,0.36262666469537924,500,1,1,1,0
699097,464600,9.840205725094041,1,0.6645715830564285,839,0,1,5,0
849789,221918,10.140954425512597,0,0.2611448253625312,846,1,0,2,0
1396632,269055,8.08468281489484,1,0.19264559311257368,693,1,1,5,1
1262636,1398711,10.730422006190157,0,1.1077705688733728,341,2,0,4,0
1986921,784417,8.252111962762113,0,0.3947902307137526,896,3,0,4,0
1725848,1080697,5.392694142416524,1,0.6261831864683333,692,2,0,2,0
1767121,1498763,7.71998605344356,1,0.8481382995278761,740,3,0,2,0
1029735,472355,5.063790434065907,0,0.45871510631376033,805,2,1,3,1
1438855,921877,14.783547870568567,0,0.6407018080348611,619,0,0,1,0
930406,1306715,14.657472098197475,0,1.4044567640363455,852,1,1,1,0
1933223,130257,8.95155297472305,0,0.06737815554646308,514,3,1,1,0
1288287,874143,12.283708543396461,1,0.6785312589508393,370,0,1,4,0
1391602,1105106,8.45806098410425,0,0.7941250443733194,867,1,0,1,0
535484,1371836,11.71093157085976,0,2.5618617923224596,535,1,1,3,0
665317,967786,13.05430043045979,0,1.454623886057323,580,1,0,3,0
1189024,260545,14.467562446922408,1,0.2191250975590064,461,2,1,1,0
418134,578423,9.00212275849672,0,1.3833436171179574,490,0,0,2,0
1351550,974133,12.832979829560477,1,0.7207524693870001,308,0,0,3,0
1398222,421616,7.659284506321188,1,0.301537238006554,359,1,0,2,0
1650976,825158,14.903323037936483,1,0.4998001182330936,524,3,0,4,0
1398744,663375,5.257695987643512,1,0.4742647689641564,881,0,1,3,1
1840592,966383,11.035288065011208,1,0.5250392265097317,586,2,1,2,0
889376,329215,11.59505981651327,1,0.3701640251142374,468,3,0,1,0
1784110,1118650,11.880455570741288,1,0.6270073033613398,361,3,1,4,0
638774,796084,6.20387578789089,0,1.2462686333507627,648,3,0,5,0
711937,1138477,14.385297834731304,0,1.5991260462653296,741,3,0,5,0
611597,323349,6.811832790500828,1,0.5286961839250356,313,0,1,1,0
1114228,445807,11.22753403239841,0,0.40010392845988435,463,1,0,4,0
1153959,1441405,7.226760791230849,0,1.2490955051262653,719,3,0,4,0
292263,1471174,8.072164170212709,1,5.03373331554114,819,2,0,4,0
1121522,1466207,10.464585417281244,0,1.3073368155060712,847,2,0,4,0
1784166,628688,9.171934185645764,1,0.35237079957806616,859,1,0,5,1
1053938,1254798,6.602256009765063,0,1.1905804705779657,896,0,1,2,0
1814021,81852,6.709364024208483,1,0.04512185911849973,327,1,1,4,0
1827781,1010374,9.181447881627996,1,0.5527872321684053,745,3,1,2,0
1472386,427501,12.572829782755008,0,0.2903457381420361,507,0,0,4,0
1345222,1155057,13.979646468477885,0,0.8586367157242448,769,0,0,3,0
545266,83691,5.841276622593829,1,0.15348655518590926,403,3,0,3,0
1738601,444341,8.931039075594011,1,0.2555738780778338,725,2,0,3,1
680703,1296713,6.002455637228766,1,1.9049614883436683,400,3,0,4,0
1174323,1096238,5.165924806325979,0,0.9335063692016592,840,1,0,2,0
543054,582726,11.617186826439566,0,1.0730535084908683,821,3,1,5,0
1106862,1499796,11.024494419665878,0,1.354998184055465,405,2,0,1,0
1516128,846184,6.630191138148862,0,0.5581217416999092,576,3,1,5,0
1307955,1154002,7.338128330930641,1,0.8822948801755413,364,1,0,4,0
1273629,289968,5.237077536445184,1,0.2276706953123712,487,1,1,3,0
1651238,338963,13.349472056944037,1,0.20527810043131275,616,2,0,3,0
1904858,545384,14.746905960485515,1,0.28631215555175243,437,1,1,2,0
298723,928483,6.354595367946908,0,3.108173793112683,642,1,1,4,0
775644,571121,7.314752137652981,1,0.7363184656878671,404,3,0,5,0
1521509,1253865,13.68409523946934,1,0.8240930549868585,845,0,0,4,0
1053088,1360077,14.264637979561849,0,1.2915131498982042,679,1,1,4,0
1280730,569165,9.196273828068104,0,0.4444067055507406,409,1,0,3,0
1462518,269780,5.5062247226907415,1,0.18446268695496398,844,2,0,5,1
464480,1393714,5.393918336928194,0,3.000589906992766,653,2,0,1,0
1614397,1196332,10.739498660690105,1,0.7410395336463088,616,3,1,3,0
481173,492632,8.92895108893179,0,1.0238147194460205,565,3,0,5,0
1045633,977091,5.286524275776545,0,0.9344492761800747,364,1,1,2,0
1280841,1077557,10.832523923125567,1,0.841288653314502,632,0,1,3,0
1613636,1194241,5.113025365890225,0,0.7400931808660689,812,0,0,2,0
1491898,1260578,12.873719581492729,1,0.8449491855341317,432,3,1,3,0
1234057,1360267,8.064328227033716,0,1.1022724233969743,891,2,0,4,0
1423520,1220808,5.402580030092321,0,0.8575980667640778,839,1,0,5,0
1819061,1341627,10.883522209831533,0,0.737538213396912,834,1,1,2,0
1696972,1256123,8.976844144330547,0,0.7402143347091171,795,0,1,3,0
1403358,462104,14.738004133571495,0,0.32928447338455336,668,3,1,2,0
1933422,358449,10.441986625037021,1,0.18539615252128092,398,0,1,3,0
1320483,583634,7.752391810370083,0,0.44198524327840644,616,0,1,3,0
402967,1111339,12.094388646339748,1,2.7578908446597366,422,3,0,1,0
1551351,240237,7.714920025427113,0,0.15485663785951728,619,2,1,1,0
1639758,906047,14.04243291407565,1,0.5525492176284549,892,1,0,1,0
1530823,479332,8.747219705073764,0,0.3131204587336354,794,2,0,2,0
264772,695275,10.498685627762052,1,2.625938543350505,756,3,1,4,0
326108,1315399,5.505731038242288,1,4.033629963079716,821,3,1,3,0
1262958,1189929,9.261212379522307,0,0.9421762243875094,819,1,1,5,0
1332867,271373,13.32363539660995,0,0.20360095943556258,614,2,1,1,0
563339,1456368,13.05648805363342,0,2.585242633653981,841,1,1,2,0
1907692,599844,7.243185588535263,1,0.31443440555393637,778,0,0,2,0
1531329,895474,7.260790710105627,1,0.5847691776228361,319,0,0,2,0
347550,421233,13.173053122132368,0,1.2120069054812257,859,0,0,5,0
1480626,1274744,14.303984201693256,0,0.8609493552051632,429,2,1,5,0
632882,718590,5.9536092127300355,1,1.135424929133709,592,0,1,1,0
537827,1300617,9.500586394262253,1,2.4182813432572186,431,1,0,5,0
1247843,83866,8.37454278964229,0,0.06720877546293885,655,2,1,1,0
1740889,1203976,13.706884554574394,1,0.6915868846319323,353,1,1,5,0
1635434,1437695,5.835249146800187,0,0.8790908101458084,686,3,1,5,0
1903194,485071,7.111259425580374,0,0.2548720729468462,564,2,0,5,0
795603,1442277,12.524683375864942,0,1.8128099064483165,514,1,1,1,0
588349,1236064,5.512938489812155,1,2.100902695508958,759,1,0,3,0
1262729,646804,9.925353807142892,1,0.5122270891062136,757,2,1,1,0
1226919,236987,9.421070346797201,1,0.19315619042495877,342,3,1,3,0
1849189,461274,8.344011789887487,1,0.2494466493149159,885,2,0,2,0
1489349,483934,8.945723153189238,0,0.3249298854734518,577,0,1,2,0
1303894,344746,10.29940586930233,1,0.2643972592864144,429,0,1,1,0
594030,1287715,6.613673583883831,0,2.1677608874972645,649,3,1,3,0
1625753,208588,10.719958782835928,0,0.1283023927989061,843,1,0,3,0
276077,1304311,13.054323292999863,0,4.724446440666916,405,1,1,3,0
1076906,1360875,12.60160929790159,1,1.2636896813649474,300,1,1,2,0
333515,173950,6.538999046937737,0,0.5215657466680659,883,2,1,1,0
1193497,379638,6.492494697414739,0,0.31808877609244096,731,2,1,4,1
1455564,650517,7.681743677449133,1,0.4469174835321566,605,3,1,3,0
325885,1203224,8.610747263410373,0,3.6921736195283614,826,0,0,3,0
1096209,88547,9.084555814084826,1,0.08077565500739366,352,1,0,4,0
741656,603083,11.796972168333452,1,0.8131573128242743,819,0,1,1,0
870688,236368,5.5668043216583545,1,0.27147267448270795,629,2,1,3,0
388014,595735,5.346727042260664,0,1.5353440855226874,857,2,0,1,0
291751,1354766,8.919105629439091,1,4.643569345092219,624,2,1,3,0
430203,256402,11.971636921379805,1,0.596002352377831,413,0,1,5,0
1013738,1350995,6.934353429564826,1,1.3326865521466098,446,3,1,3,0
895275,804105,11.415044812562517,1,0.8981653681829606,465,3,1,5,0
1023651,899710,7.598281379402994,0,0.8789226015507239,678,2,1,1,0
1460527,629365,13.860861088135163,1,0.4309163747058425,438,1,1,3,0
1753731,162782,13.956899442666165,0,0.09282039263718324,598,0,1,2,0
395716,1089550,7.972872042813265,1,2.753363523334917,575,2,1,2,0
784567,677220,7.299937539632405,0,0.8631767586452145,477,0,0,4,0
515172,1061316,9.113039720662313,1,2.060119727003797,653,0,0,2,0
1090695,493316,7.405315851801487,0,0.4522950962459716,453,3,1,5,0
200126,1470589,11.723838432917036,1,7.348315561196446,500,2,1,2,0
1038761,1409501,13.260646845482855,0,1.356905967782772,414,3,1,2,0
1276208,1284915,11.73092130911217,0,1.0068225555708787,853,2,1,2,0
700315,525595,13.243504472493495,0,0.7505122694787346,367,0,0,3,0
1969246,1197272,8.969921622074741,1,0.6079849851161307,744,3,0,4,0
1358521,100939,6.563169707088608,0,0.0743006549033839,744,0,0,1,0
517320,191521,12.379509473975922,0,0.3702176602489755,625,2,0,4,0
1499445,923093,8.604745051415538,0,0.615623113885471,658,1,1,5,0
941426,1433674,11.712708252291325,0,1.522874872799349,444,3,1,3,0
698716,859178,7.706439419817657,1,1.2296526771964575,574,3,1,3,0
1243917,633098,5.8122963480667265,0,0.508955179485448,808,0,0,2,0
1423975,692650,14.925817954877633,0,0.48642005653189135,478,0,1,2,0
662120,526513,6.562015079305993,0,0.7951927143116051,776,1,1,5,0
1383445,1244871,14.884209939634811,1,0.8998341097766807,713,3,0,3,0
378954,515453,14.772799325664472,0,1.3601993909551027,452,2,0,1,0
869078,771037,12.938181039080396,0,0.8871896423566125,403,2,0,4,0
1283136,1363379,11.594229620819975,0,1.0625366290089282,374,3,0,3,0
484260,1185092,10.778070502510847,0,2.447222566389956,427,3,0,1,0
332717,1173143,13.661015453778347,1,3.525948478737185,867,3,1,1,0
1427171,176498,7.894395216194879,0,0.12366983353781712,644,1,1,4,0
848373,752098,9.67681212484877,0,0.8865180763649951,830,2,0,1,0
579862,1071469,11.193899693665019,1,1.8477999937916263,458,2,1,5,0
694592,514894,9.11190475869491,1,0.7412898507325164,837,0,1,1,0
1348734,334154,9.27486454090268,1,0.24775381950777545,725,0,1,5,1
1957109,845219,8.302846675020845,0,0.4318711936841535,322,3,1,1,0
1417078,189544,10.64231816684536,1,0.1337569279884382,346,0,0,2,0
1681074,296183,13.50574528015116,0,0.17618677107610967,824,1,1,1,0
530388,728743,7.015283780063129,1,1.3739809347119467,443,2,1,5,0
1915630,1422429,14.344330387534415,0,0.7425384860333154,884,2,1,1,0
518408,513001,11.890876537482296,1,0.9895699912038395,888,0,0,1,0
668276,1133094,13.232732126800302,0,1.6955479472553256,718,3,1,1,0
1214920,103909,10.561906926300116,1,0.08552744213610773,384,0,0,5,0
257545,774984,12.795167014240635,0,3.0091207361820262,715,3,0,1,0
711411,1020834,5.162003973394672,0,1.4349426702707717,781,1,0,4,0
1025656,565693,13.183804247795353,0,0.5515426224777118,755,2,0,4,0
1220020,589570,5.401388590853665,0,0.4832461762921919,596,1,1,5,0
1084377,289017,13.899133763628624,0,0.2665281539538371,411,2,0,2,0
213224,464994,14.919627472386432,0,2.1807770232244024,529,1,0,4,0
240738,991768,7.940674621767778,0,4.119698593491679,395,0,0,3,0
1142654,502891,7.103185562857936,0,0.4401078541710789,677,1,0,4,0
1429336,1126941,12.653633638580407,1,0.7884367286628197,455,1,0,3,0
1217433,515982,7.530263409202532,0,0.42382784103930154,720,0,1,5,1
666725,491416,13.655623831722036,0,0.7370595072931119,404,2,0,2,0
863937,323146,6.028425921574767,1,0.37403884774005514,629,2,1,3,0
1780934,1374667,6.259551963793583,0,0.7718798113798715,738,0,1,3,0
1374737,1308870,14.791515551006157,1,0.9520875629302187,431,1,0,4,0
1781530,1214795,11.738388982700046,0,0.6818829882179924,681,1,1,3,0
1044193,1439330,13.468872244289528,1,1.3784137606745113,437,1,1,5,0
498512,888574,8.24329377351518,1,1.7824525788747312,569,3,1,5,0
862143,630595,11.764837495206045,0,0.7314273850161748,849,2,0,5,0
766202,1234141,10.942418273085972,1,1.610725370072122,695,1,0,4,0
1450155,829383,11.03150120122947,0,0.5719271388230913,856,2,0,2,0
852026,362229,11.825324595377216,0,0.42513843474260177,763,1,0,4,0
1196530,608516,10.753591731290985,0,0.5085672736997818,749,0,0,5,0
971253,785036,9.29062369302666,0,0.8082713772827471,630,0,0,4,0
704471,617760,7.759226943805468,1,0.8769133150974278,552,2,0,5,0
1578246,885869,12.685813309132019,0,0.5612996959916261,584,2,1,1,0
1006388,1016920,7.262724300031862,1,1.010465148630548,573,0,1,1,0
1467543,896143,11.923543061544141,1,0.6106417324739377,319,3,0,3,0
583152,1236464,7.333328226493267,0,2.1203116854610804,538,0,1,2,0
1154652,127175,11.25330169954454,0,0.11014141057218972,569,1,0,1,0
294270,638595,12.470782671290289,0,2.1700988887756143,717,3,0,5,0
1245482,1407453,7.187138889065392,0,1.1300468413032063,609,0,0,4,0
1791961,964634,5.599433008613083,1,0.5383119387084875,330,3,1,4,0
1914331,145028,6.309737429941741,0,0.07575910331076496,403,3,0,3,0
1395889,1240888,11.059969672710254,1,0.8889589358466182,485,3,0,4,0
358768,541450,13.494464062257356,0,1.5091925701288855,427,2,0,1,0
1495302,1191069,5.449968212354244,0,0.7965407656781038,509,0,0,4,0
770451,175149,12.341512590416462,0,0.22733308153276457,713,2,1,1,0
219816,803704,8.41318645950052,0,3.656257961203916,580,2,0,1,0
1167344,1301011,9.785283699195226,1,1.1145052358173768,552,1,1,2,0
957907,213834,14.288595498455656,1,0.2232304388630629,318,1,1,3,0
514997,320403,8.319715047358454,0,0.622145371720612,435,3,0,5,0
1404565,1279787,9.65336933939486,1,0.911162530747954,522,3,0,1,0
1869595,965207,5.136824147606811,1,0.516265287401817,302,1,1,3,0
1925502,1375569,5.815987200048384,0,0.7143949993300448,535,1,1,5,0
1455100,1442488,7.58591591134784,0,0.9913325544636108,764,0,1,4,0
1835687,1466828,5.278522408210744,1,0.7990621494840896,527,3,1,3,0
1238896,367013,11.31375326048251,1,0.2962419767276672,798,3,0,3,1
1400454,963320,9.263983568016226,1,0.6878626502548459,820,1,1,3,0
930880,1161671,10.48145202728022,1,1.2479277672739773,438,0,1,4,0
1774623,1216462,6.746471858963296,0,0.6854762955286842,575,1,1,4,0
981452,907342,7.959320294366162,0,0.9244894299466505,590,1,1,3,0
1683741,335711,11.638244748527251,1,0.19938399076817634,352,2,0,2,0
333554,1133868,14.653027236303998,0,3.399353627898331,409,3,0,1,0
651282,1173389,5.504167736022092,1,1.8016604174535762,303,0,0,4,0
1342077,671424,13.903843208552662,1,0.5002872413430824,346,2,1,2,0
464223,625919,10.768812013112084,0,1.3483153570589996,393,3,1,4,0
1308252,59885,10.639195667556237,1,0.04577482014168524,859,1,0,3,1
1990380,1283954,10.002785352077604,1,0.6450798340015474,512,0,0,2,0
1422108,902746,5.693940859041834,0,0.6347942631642604,735,3,1,5,0
1863261,1425807,5.8987685173616065,0,0.7652212974993842,807,1,0,1,0
797135,472381,11.009120056590861,1,0.5925984933543251,504,2,1,1,0
1866471,1026433,8.409585714355583,1,0.5499324661352896,680,0,1,4,1
420178,510244,14.172680665776806,0,1.2143520127184193,372,3,1,1,0
1398097,624100,9.065905373594722,1,0.4463924892192745,815,2,1,5,1
626752,755860,6.432814587026411,1,1.2059953538241601,375,1,1,2,0
788365,1419363,12.14718833502036,0,1.8003881450850812,376,1,1,2,0
1024690,94900,7.933534214410098,0,0.09261337575266666,709,3,0,3,0
903662,451067,10.254703073558932,0,0.4991545511485489,405,1,0,2,0
1505585,852720,11.9783278550517,0,0.5663712111903346,850,0,0,4,0
1386293,1171268,14.002641112020704,0,0.8448920971252109,775,3,1,5,0
1630491,510796,12.92191194801676,0,0.31327741152818384,574,2,0,3,0
762288,1499160,11.763610678727241,1,1.9666582708897424,387,3,1,4,0
1799601,1144979,11.796331823951435,1,0.6362404777503458,376,3,1,4,0
500709,845600,14.459246440320864,0,1.688805274121296,376,2,1,4,0
1143026,1054001,7.95824097496536,0,0.9221146325630388,741,1,1,1,0
1434816,362023,5.011120941961874,1,0.25231318859003526,839,2,0,4,1
1825351,1158447,7.719545593981987,1,0.6346434192656645,544,0,0,1,0
1523062,1079127,7.17891379626744,1,0.7085246693831243,877,1,0,2,0
1551526,541862,11.618345851139981,0,0.3492445502041216,681,3,1,1,0
1559490,1130750,11.33711599765529,0,0.7250767879242573,869,1,0,4,0
1327199,805111,10.934613827047238,1,0.6066241761785535,441,1,0,5,0
1613897,273563,5.162434432094537,0,0.1695046214225567,667,0,0,5,0
1217289,187653,12.287780544506475,0,0.15415649036506532,383,1,1,2,0
1107425,160155,8.235304124854915,0,0.14461927444296455,442,1,0,4,0
383675,383997,11.650559890066312,1,1.0008392519710692,651,1,1,1,0
1985910,1410398,10.565784285021532,1,0.7102023757370677,844,3,0,5,0
1878811,1226371,8.427309254279072,0,0.6527378219522879,451,1,1,3,0
852465,138668,6.3457626710410775,0,0.16266708897139473,457,2,0,4,0
1465030,787685,5.94418897660481,0,0.5376579319194829,745,1,0,4,0
1198748,719927,13.315183331122235,0,0.6005657569397405,602,0,0,3,0
1358151,1029448,14.18397542081558,0,0.7579775739221928,749,1,1,5,0
1233024,603091,11.497880467642997,1,0.48911537812727085,523,1,0,3,0
1456182,723590,6.034341148604834,0,0.4969090402161268,342,3,0,2,0
705815,723222,9.020272168882407,0,1.024662269858249,563,2,1,1,0
1541398,998763,12.289392001051572,0,0.6479591902934868,302,1,1,1,0
276218,1328723,12.798208840100681,1,4.810414238029383,567,2,1,5,0
787518,1054949,6.182186222910886,1,1.339587158642723,895,0,1,3,0
970044,605083,5.000307188453824,0,0.6237686125577809,315,3,0,4,0
1584775,320914,12.12137045880605,1,0.2024981464245713,633,2,0,4,0
649589,1491985,8.565961759862056,1,2.296813831515004,763,3,1,4,0
1935416,412455,7.544813316182602,1,0.21310922303008759,358,1,0,2,0
678446,329713,5.128974697895254,1,0.48598267216550767,476,0,1,2,0
662052,1084586,10.402994067614998,1,1.638218750188807,362,3,0,4,0
1582978,1402790,13.511507354259818,1,0.8861715071213877,860,1,1,5,0
1288562,1053429,14.57631646272588,0,0.817522944181188,606,2,0,2,0
1928096,614485,10.657449506132892,1,0.31870041740660215,545,0,1,2,0
547739,207584,10.144613277398943,1,0.3789834209358837,588,0,1,1,0
1874222,974220,5.850563854892411,0,0.519799682214807,631,2,0,1,0
672327,1447515,10.488728015425998,0,2.152992517034122,826,2,0,5,0
1575649,341077,8.799790789653947,0,0.216467626990529,554,0,0,2,0
797794,1074729,11.071352808835769,0,1.3471259498065917,809,3,1,2,0
234911,709738,8.887263478765467,1,3.021305941399083,762,0,0,3,0
625037,424226,7.402991234503667,1,0.6787214196919542,498,2,1,5,0
930399,1209608,5.949652752283765,1,1.30009598032672,570,3,0,5,0
1178039,1305516,8.149184445888958,1,1.1082111882543786,857,1,0,3,0
1099885,1403324,5.966448342877523,0,1.2758824786227652,363,0,1,3,0
808746,511552,6.76896950823984,1,0.6325249212979106,529,2,1,1,0
1260751,1325303,14.87336158579546,1,1.0512012284741397,548,1,0,5,0
1105667,123869,9.441035569066187,0,0.11203101838076021,545,0,1,5,0
